threshold,low_threshold,high_threshold,total,coverage,fail_error,pass_error,max_error,tp,fp,tn,fn,predicted_pass,predicted_fail,inconclusive,series
0.78,0.21999999999999997,0.78,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.79,0.20999999999999996,0.79,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.8,0.19999999999999996,0.8,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.81,0.18999999999999995,0.81,1125,0.9386666666666666,0.1423948220064725,0.30254350736278446,0.30254350736278446,265,44,521,226,747,309,69,Reviewer mode 2 (5.48K out/prop)
0.82,0.18000000000000005,0.82,1125,0.9386666666666666,0.1423948220064725,0.30254350736278446,0.30254350736278446,265,44,521,226,747,309,69,Reviewer mode 2 (5.48K out/prop)
0.83,0.17000000000000004,0.83,1125,0.9386666666666666,0.1423948220064725,0.30254350736278446,0.30254350736278446,265,44,521,226,747,309,69,Reviewer mode 2 (5.48K out/prop)
0.84,0.16000000000000003,0.84,1125,0.9386666666666666,0.1423948220064725,0.30254350736278446,0.30254350736278446,265,44,521,226,747,309,69,Reviewer mode 2 (5.48K out/prop)
0.85,0.15000000000000002,0.85,1125,0.9386666666666666,0.1423948220064725,0.30254350736278446,0.30254350736278446,265,44,521,226,747,309,69,Reviewer mode 2 (5.48K out/prop)
0.86,0.14,0.86,1125,0.9288888888888889,0.1342281879194631,0.30254350736278446,0.30254350736278446,258,40,521,226,747,298,80,Reviewer mode 2 (5.48K out/prop)
0.87,0.13,0.87,1125,0.9288888888888889,0.1342281879194631,0.30254350736278446,0.30254350736278446,258,40,521,226,747,298,80,Reviewer mode 2 (5.48K out/prop)
0.88,0.12,0.88,1125,0.9288888888888889,0.1342281879194631,0.30254350736278446,0.30254350736278446,258,40,521,226,747,298,80,Reviewer mode 2 (5.48K out/prop)
0.89,0.10999999999999999,0.89,1125,0.9288888888888889,0.1342281879194631,0.30254350736278446,0.30254350736278446,258,40,521,226,747,298,80,Reviewer mode 2 (5.48K out/prop)
0.9,0.09999999999999998,0.9,1125,0.8924444444444445,0.1342281879194631,0.29461756373937675,0.29461756373937675,258,40,498,208,706,298,121,Reviewer mode 2 (5.48K out/prop)
0.91,0.08999999999999997,0.91,1125,0.8693333333333333,0.1213235294117647,0.29461756373937675,0.29461756373937675,239,33,498,208,706,272,147,Reviewer mode 2 (5.48K out/prop)
0.92,0.07999999999999996,0.92,1125,0.8693333333333333,0.1213235294117647,0.29461756373937675,0.29461756373937675,239,33,498,208,706,272,147,Reviewer mode 2 (5.48K out/prop)
0.93,0.06999999999999995,0.93,1125,0.8693333333333333,0.1213235294117647,0.29461756373937675,0.29461756373937675,239,33,498,208,706,272,147,Reviewer mode 2 (5.48K out/prop)
0.94,0.06000000000000005,0.94,1125,0.8693333333333333,0.1213235294117647,0.29461756373937675,0.29461756373937675,239,33,498,208,706,272,147,Reviewer mode 2 (5.48K out/prop)
0.95,0.050000000000000044,0.95,1125,0.8693333333333333,0.1213235294117647,0.29461756373937675,0.29461756373937675,239,33,498,208,706,272,147,Reviewer mode 2 (5.48K out/prop)
0.96,0.040000000000000036,0.96,1125,0.8426666666666667,0.10743801652892562,0.29461756373937675,0.29461756373937675,216,26,498,208,706,242,177,Reviewer mode 2 (5.48K out/prop)
0.97,0.030000000000000027,0.97,1125,0.8426666666666667,0.10743801652892562,0.29461756373937675,0.29461756373937675,216,26,498,208,706,242,177,Reviewer mode 2 (5.48K out/prop)
0.98,0.020000000000000018,0.98,1125,0.8426666666666667,0.10743801652892562,0.29461756373937675,0.29461756373937675,216,26,498,208,706,242,177,Reviewer mode 2 (5.48K out/prop)
0.99,0.010000000000000009,0.99,1125,0.8426666666666667,0.10743801652892562,0.29461756373937675,0.29461756373937675,216,26,498,208,706,242,177,Reviewer mode 2 (5.48K out/prop)
1.0,0.0,1.0,1125,0.8426666666666667,0.10743801652892562,0.29461756373937675,0.29461756373937675,216,26,498,208,706,242,177,Reviewer mode 2 (5.48K out/prop)
